5123	3.5844666	-30.3960494	23.3742	0.031	23.44
6779	3.591215	-30.3867131	23.4051	0.197	63.27
7160	3.5868289	-30.3846221	23.4161	0.067	-76.41
4677	3.5839259	-30.3985884	23.4651	0.431	-23.59
7032	3.5898217	-30.3856348	23.55	0.099	73.66
2987	3.5775482	-30.4081903	23.594	0.083	7.71
2849	3.6008028	-30.4095259	23.6106	0.066	-6.22
2976	3.5671534	-30.4087453	23.6151	0.085	-41.9
3561	3.5981633	-30.4048226	23.6226	0.226	-17.92
4310	3.5847213	-30.3998178	23.6404	0.188	-19.79
5644	3.6051536	-30.392601	23.6589	0.413	50.08
3617	3.5894253	-30.4042243	23.7256	0.308	-78.32
7907	3.5702834	-30.3807574	23.7312	0.221	-50.16
2305	3.5888704	-30.4133383	23.7327	0.108	-58.93
8520	3.5736996	-30.3768008	23.7529	0.043	-27.04
6454	3.5840706	-30.3889014	23.7816	0.607	22.33
2412	3.5850888	-30.4122963	23.8065	0.422	-56.28
7227	3.5775153	-30.3848073	23.8123	0.081	-32.34
5868	3.6079825	-30.3907231	23.8308	0.242	-44.6
6229	3.5773036	-30.3902916	23.8559	0.585	-14.34
7638	3.5936302	-30.3820972	23.8945	0.277	-88.91
5375	3.5798644	-30.3943852	23.8981	0.146	21.7
3846	3.5964379	-30.4032694	23.9161	0.296	10.89
2664	3.5908817	-30.4108869	23.921	0.027	-46.33
5590	3.5726629	-30.3936271	23.9394	0.335	48.81
5855	3.5901021	-30.3915783	23.9823	0.514	-83.03
6669	3.5736056	-30.3871917	24.0096	0.519	58.07
4932	3.6071798	-30.3972278	24.0216	0.188	41.44
7548	3.6013154	-30.382498	24.0249	0.365	-59.28
6223	3.6059221	-30.3901638	24.0339	0.046	15.52
3218	3.5864748	-30.4069988	24.0938	0.13	-51.74
2520	3.5667157	-30.4119848	24.0994	0.245	23.66
7478	3.5986547	-30.3830976	24.1029	0.356	-88.17
3176	3.5815986	-30.4074294	24.1339	0.413	62.01
8134	3.571672	-30.3797001	24.1508	0.145	2.11
