#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : theta (deg)
#O1 : size_lattice (arcsec)
#O1 : Bspline_coeff_1
#O1 : Bspline_coeff_2
#O1 : Bspline_coeff_3
#O1 : Bspline_coeff_4
#O1 : Bspline_coeff_5
#O1 : Bspline_coeff_6
#O1 : Bspline_coeff_7
#O1 : Bspline_coeff_8
#O1 : Bspline_coeff_9
#O1 : Bspline_coeff_10
#O1 : Bspline_coeff_11
#O1 : Bspline_coeff_12
#O1 : Bspline_coeff_13
#O1 : Bspline_coeff_14
#O1 : Bspline_coeff_15
#O1 : Bspline_coeff_16
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O3 : x (arcsec)
#O3 : y (arcsec)
#O3 : sigma (km/s)
#O3 : rcut (arcsec)
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O4 : rcut (arcsec)
#O5 : x (arcsec)
#O5 : y (arcsec)
#O5 : emass
#O5 : theta (deg)
#O5 : rc (arcsec)
#O5 : sigma (km/s)
#O6 : x (arcsec)
#O6 : y (arcsec)
#O6 : emass
#O6 : theta (deg)
#O6 : rc (arcsec)
#O6 : sigma (km/s)
#O7 : x (arcsec)
#O7 : y (arcsec)
#O7 : emass
#O7 : theta (deg)
#O7 : rc (arcsec)
#O7 : sigma (km/s)
#Xray_error
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Pot0 rcut_slope
#Pot0 sigma_slope
#Pot0 a
#Pot0 b
#Chi2
22 -33233.097719 -2.661239 4.084156 47.712344 24.475188 -43.991248 20.273207 44.567134 -42.837107 -28.263044 8.881107 -46.000761 53.197775 4.840731 -3.479535 6.821707 -11.131061 28.765077 41.354194 50.478845 -34.904406 0.646527 -38.086649 24.080450 1206.408275 -74.561171 37.149443 549.967035 8.962726 1.682425 363.998977 118.224376 10.553353 -35.563487 0.060399 65.423478 131.385046 306.873852 0.144378 -1.225154 0.323417 -12.268879 13.405346 213.046550 -20.636782 16.878195 0.147874 -31.281598 34.787406 375.060120 0.255125 3.205111 192.243770 1.450286 -0.583099 0.298858 1.921320 -437045.652649
23 -33240.742288 -2.382090 2.227933 47.948735 24.883183 -66.809141 -5.240140 52.204846 -73.980125 -31.353144 25.002592 -3.467134 50.734168 -13.073251 30.322699 -17.776618 3.012989 57.071448 35.264514 79.506671 -38.450453 0.642747 -37.896352 22.115830 1207.452734 -93.140249 41.148745 603.951798 14.653447 1.228698 339.467689 58.207656 11.501931 -31.497421 0.127719 92.631689 132.455226 320.108687 0.631591 -0.986828 0.308471 -13.253472 13.372211 214.770258 -21.867492 16.544693 0.142894 -31.545085 34.278847 369.787419 0.257573 2.368586 199.090418 1.485372 -0.585680 0.310337 2.144583 -437030.363510
24 -33244.031379 -2.184587 5.288558 49.256472 23.147723 -42.487546 38.844313 31.572385 -83.767365 -9.980875 -13.148100 -5.531529 46.114466 -10.363076 37.443081 -6.850050 -12.794843 20.627516 9.619612 67.611054 -34.368636 0.654041 -38.597525 22.595152 1200.851418 -87.028249 43.666381 468.757115 17.340566 1.798483 363.229053 70.654015 14.162931 -30.437859 0.053918 123.380419 136.700548 309.291705 0.907363 -1.341283 0.323207 -10.663044 13.546149 210.044968 -20.581896 15.863491 0.129363 -36.686995 34.402616 377.914396 0.246213 3.046633 189.772683 1.461427 -0.579890 0.293403 1.780631 -437023.785327
25 -33242.446830 -3.830739 3.976469 46.272070 24.017421 -32.770331 14.452691 43.500161 -62.882043 -15.152781 12.443080 -14.112206 35.952929 -0.592505 26.171570 -9.232280 -16.455717 35.158678 34.349639 79.881455 -57.784905 0.651360 -38.299495 22.721529 1200.426440 -80.534056 41.918141 427.752074 26.788922 0.902330 353.001642 76.293270 11.892293 -40.768157 0.059729 103.845999 131.526295 303.906479 0.299279 -1.084339 0.320494 -14.137799 13.648398 215.624764 -20.839366 17.334396 0.122483 -33.470257 35.390502 376.681232 0.290660 2.596721 192.952428 1.416560 -0.586575 0.297143 2.261442 -437026.954425
26 -33231.864466 -3.935248 3.343427 47.772303 24.784092 -42.567808 3.437421 44.618488 -102.250595 -32.291285 -50.584440 -64.809073 34.687308 -31.733959 -20.160717 -49.592667 -55.958460 29.571643 15.872428 59.581616 -45.760292 0.687603 -38.650096 24.189222 1203.221080 -88.426781 42.034070 559.104718 15.733436 1.431332 373.659516 60.970404 11.229078 -28.547103 0.162140 85.050301 134.142645 316.201799 0.655642 -1.147184 0.312979 -12.245844 13.250959 209.768243 -20.936312 16.177628 0.148942 -30.356996 34.477747 374.576343 0.272623 3.172101 193.517847 1.394096 -0.578055 0.274516 1.965866 -437048.119154
27 -33243.751111 -2.340612 4.611262 52.340841 23.524544 -54.505981 38.760542 -7.339725 -73.663418 -14.190532 -16.641613 1.810116 27.264921 -26.192218 18.696059 -16.469118 -14.211344 21.783455 2.092425 75.075644 -23.565741 0.659651 -38.968968 24.046733 1211.287673 -87.329676 36.908753 469.523734 15.952430 2.582930 399.558179 48.406781 3.682903 -25.433428 0.133194 71.584853 127.378667 316.527657 0.387786 -1.241503 0.315186 -11.142973 13.547194 213.693110 -20.748396 16.675224 0.158961 -34.132689 34.026622 367.128295 0.240591 3.636258 193.206707 1.476749 -0.558865 0.276305 1.752815 -437024.345864
28 -33238.976046 -3.257439 5.245283 47.855102 24.869960 -43.431568 8.665595 15.938201 -51.433415 -6.004155 -3.787785 -8.753161 32.308117 -31.347719 21.564878 -18.751175 -27.499583 31.162630 12.753700 44.837171 -55.438592 0.648193 -38.235280 23.322091 1206.740225 -86.007723 43.311143 558.375537 16.120137 1.640198 393.147052 44.198253 13.364958 -43.365396 0.091946 104.429373 133.943310 313.658221 0.329205 -1.288928 0.315130 -12.213261 13.359051 211.142246 -20.578787 16.676702 0.136381 -31.747249 34.573181 376.868539 0.212801 2.785749 194.066751 1.403561 -0.540002 0.308920 1.667314 -437033.895995
29 -33234.420833 -2.681598 6.400874 44.017802 24.669772 -55.915847 9.009348 32.926850 -40.278183 -13.766424 -8.006574 -39.075304 19.794838 -45.183134 1.470260 -20.486460 -38.663791 30.549782 0.945545 3.533993 -118.967249 0.665156 -38.309286 23.169087 1192.522042 -74.453515 38.961123 456.546900 22.364742 1.991895 393.475702 67.876665 11.102665 -33.877421 0.083232 78.283232 134.237657 308.507546 0.540842 -1.103525 0.338410 -13.415710 13.515539 212.601145 -20.959387 16.519478 0.142668 -32.750079 34.646657 375.555295 0.289096 2.576816 194.145610 1.473884 -0.608881 0.324200 1.740726 -437043.006419
30 -33235.588081 -3.936839 4.439815 45.800431 23.959901 -31.330507 -12.122836 21.716187 -76.915475 -32.030608 -33.212438 -80.994564 3.028275 -31.737726 -31.039007 -23.209668 -60.958735 18.311654 8.475887 33.617507 -72.601025 0.652383 -38.573770 21.874544 1205.343032 -85.160970 43.050106 436.402701 25.904795 0.233462 296.146426 43.753805 3.659391 -46.104383 0.152747 58.491235 139.038019 300.224844 0.021927 -1.279996 0.356085 -12.616185 13.749825 213.404337 -19.754804 16.739677 0.161430 -34.324055 35.846445 383.682557 0.220478 2.300094 191.979104 1.657193 -0.530075 0.295167 2.054332 -437040.671924
31 -33234.220039 -2.654945 5.517287 47.014243 24.335956 -69.560250 -32.927392 -12.729313 -52.235850 -74.726501 -33.141583 -67.915477 -5.819031 -26.269834 -32.010042 -46.829122 -29.639936 24.082998 24.875933 44.535689 -79.928581 0.655498 -38.252979 22.831320 1176.337325 -86.432152 47.860646 533.391026 24.229820 1.337549 359.954621 143.473135 11.547350 -34.668570 0.082074 121.469609 130.463323 320.828032 0.601601 -1.508335 0.328801 -11.653323 12.965071 205.087897 -20.088863 16.393991 0.133106 -29.624399 33.757135 373.469471 0.237410 2.305120 199.248989 1.482451 -0.585509 0.289219 1.840329 -437043.408007
